orange,"1. The fruit of a tree of the genus Citrus (C. Aurantium). It is usually round, and consists of pulpy carpels, commonly ten in number, inclosed in a leathery rind, which is easily separable, and is reddish yellow when ripe. Note: There are numerous varieties of oranges; as, the bitter orange, which is supposed to be the original stock; the navel orange, which has the rudiment of a second orange imbedded in the top of the fruit; the blood orange, with a reddish juice; and the horned orange, in which the carpels are partly separated. 2. (Bot.)  The tree that bears oranges; the orange tree. 3. The color of an orange; reddish yellow. Mandarin orange. See Mandarin. -- Mock orange (Bot.), any species of shrubs of the genus Philadelphus, which have whitish and often fragrant blossoms. -- Native orange, or Orange thorn (Bot.), an Australian shrub (Citriobatus parviflorus); also, its edible yellow berries. -- Orange bird (ZoÃ¶l.), a tanager of Jamaica (Tanagra zena); -- so called from its bright orange breast. -- Orange cowry (ZoÃ¶l.), a large, handsome cowry (CyprÃ¦a aurantia), highly valued by collectors of shells on account of its rarity. -- Orange grass (Bot.), an inconspicuous annual American plant (Hypericum Sarothra), having minute, deep yellow flowers. -- Orange oil (Chem.), an oily, terpenelike substance obtained from orange rind, and distinct from neroli oil, which is obtained from the flowers. -- Orange pekoe, a kind of black tea. -- Orange pippin, an orange-colored apple with acid flavor. -- Quito orange, the orangelike fruit of a shrubby species of nightshade (Solanum Quitoense), native in Quito. -- Orange scale (ZoÃ¶l.) any species of scale insects which infests orange trees; especially, the purple scale (Mytilaspis citricola), the long scale (M. Gloveri), and the red scale (Aspidiotus Aurantii).  Of or pertaining to an orange; of the color of an orange; reddish yellow; as, an orange ribbon."
orangeade,"A drink made of orange juice and water, corresponding to lemonade; orange sherbet."
orangeat,"Candied orange peel; also, orangeade."
orangeism,Attachment to the principles of the society of Orangemen; the tenets or practices of the Orangemen.
orangeman,"One of a secret society, organized in the north of Ireland in 1795, the professed objects of which are the defense of the regning sovereign of Great Britain, the support of the Protestant religion, the maintenance of the laws of the kingdom, etc.; -- so called in honor of William, Prince of Orange, who became William III. of England."
orangeroot,"An American ranunculaceous plant (Hidrastis Canadensis), having a yellow tuberous root; -- also called yellowroot, golden seal, etc."
orangery,A place for raising oranges; a plantation of orange trees.
orangetawny,Deep orange-yellow; dark yellow. Shak.
orangite,"An orange-yellow variety of the mineral thorite, found in Norway."
orarian,Of or pertaining to a coast.
oration,"An elaborate discourse, delivered in public, treating an important subject in a formal and dignified manner; especially, a discourse having reference to some special occasion, as a funeral, an anniversary, a celebration, or the like; -- distinguished from an argument in court, a popular harangue, a sermon, a lecture, etc.; as, Webster's oration at Bunker Hill. The lord archbishop . . . made a long oration. Bacon. Syn. -- Address; speech. See Harangue.  To deliver an oration. Donne."
orator,"1. A public speaker; one who delivers an oration; especially, one distinguished for his skill and power as a public speaker; one who is eloquent. I am no orator, as Brutus is. Shak. Some orator renowned In Athens or free Rome. Milton. 2. (Law) (a) In equity proceedings, one who prays for relief; a petitioner. (b) A plaintiff, or complainant, in a bill in chancery. Burrill. 3. (Eng. Universities)  An officer who is the voice of the university upon all public occasions, who writes, reads, and records all letters of a public nature, presents, with an appropriate address, those persons on whom honorary degrees are to be conferred, and performs other like duties; -- called also public orator."
oratorial,"Oratorical. [R.] Swift. --Or`a*to""ri*al*ly, adv."
oratorian,"Oratorical. [Obs.] R. North.  See Fathers of the Oratory, under Oratory."
oratorical,"Of or pertaining to an orator or to oratory; characterized by oratory; rhetorical; becoming to an orator; as, an oratorical triumph; an oratorical essay. -- Or`a*tor""ic*al*ly, adv."
oratorio,"1. (Mus.)  A more or less dramatic text or poem, founded on some Scripture nerrative, or great divine event, elaborately set to music, in recitative, arias, grand choruses, etc., to be sung with an orchestral accompaniment, but without action, scenery, or costume, although the oratorio grew out of the Mysteries and the Miracle and Passion plays, which were acted. Note: There are instances of secular and mythological subjects treated in the form of the oratorios, and called oratorios by their composers; as Haydn's ""Seasons,"" Handel's ""Semele,"" etc. 2. Performance or rendering of such a composition."
oratorious,"Oratorical. [Obs.] Jer. Taylor. -- Or`a*to""ri*ous*ly, adv. [Obs.]"
oratorize,To play the orator. [Jocose or derisive] Dickens.
oratory,"A place of orisons, or prayer; especially, a chapel or small room set apart for private devotions. An oratory [temple] . . . in worship of Dian. Chaucer. Do not omit thy prayers for want of a good oratory, or place to pray in. Jer. Taylor. Fathers of the Oratory (R. C. Ch.), a society of priests founded by St. Philip Neri, living in community, and not bound by a special vow. The members are called also oratorians.  The art of an orator; the art of public speaking in an eloquent or effective manner; the exercise of rhetorical skill in oral discourse; eloquence. ""The oratory of Greece and Rome."" Milton. When a world of men Could not prevail with all their oratory. Shak."
oratress,A woman who makes public addresses. Warner.
oratrix,"A woman plaintiff, or complainant, in equity pleading. Burrill."
orb,"A blank window or panel. [Obs.] Oxf. Gloss.  1. A spherical body; a globe; especially, one of the celestial spheres; a sun, planet, or star. In the small orb of one particular tear. Shak. Whether the prime orb, Incredible how swift, had thither rolled. Milton. 2. One of the azure transparent spheres conceived by the ancients to be inclosed one within another, and to carry the heavenly bodies in their revolutions. 3. A circle; esp., a circle, or nearly circular orbit, described by the revolution of a heavenly body; an orbit. The schoolmen were like astronomers, which did feign eccentrics, and epicycles, and such engines of orbs. Bacon. You seem to me as Dian in her orb. Shak. In orbs Of circuit inexpressible they stood, Orb within orb. Milton. 4. A period of time marked off by the revolution of a heavenly body. [R.] Milton. 5. The eye, as luminous and spherical. [Poetic] A drop serene hath quenched their orbs. Milton. 6. A revolving circular body; a wheel. [Poetic] The orbs Of his fierce chariot rolled. Milton. 7. A sphere of action. [R.] Wordsworth. But in our orbs we'll live so round and safe. Shak 8. Same as Mound, a ball or globe. See lst Mound. 9. (Mil.)  A body of soldiers drawn up in a circle, as for defense, esp. infantry to repel cavalry. Syn. -- Globe; ball; sphere. See Globe.  1. To form into an orb or circle. [Poetic] Milton. Lowell. 2. To encircle; to surround; to inclose. [Poetic] The wheels were orbed with gold. Addison.  To become round like an orb. [Poetic] And orb into the perfect star. Tennyson."
orbate,Bereaved; fatherless; childless. [Obs.]
orbation,"The state of being orbate, or deprived of parents or children; privation, in general; bereavement. [Obs.] Bp. Hall."
orbed,Having the form of an orb; round. The orbÃ¨d eyelids are let down. Trench.
orbic,Spherical; orbicular; orblike; circular. [R.] Bacon.
orbical,Spherical; orbicular; orblike; circular. [R.] Bacon.
orbicle,"A small orb, or sphere. [Obs.] G. Fletcher."
orbicula,Same as Discina.
orbicular,"Resembling or having the form of an orb; spherical; circular; orbiculate. -- Or*bic""u*lar*ly, adv. -- Or*bic""u*lar*ness, n. Orbicular as the disk of a planet. De Quincey."
orbiculate,"That which is orbiculate; especially, a solid the vertical section of which is oval, and the horizontal section circular.  Made, or being, in the form of an orb; having a circular, or nearly circular, or a spheroidal, outline. Orbiculate leaf (Bot.), a leaf whose outline is nearly circular."
orbiculated,"Made, or being, in the form of an orb; having a circular, or nearly circular, or a spheroidal, outline. Orbiculate leaf (Bot.), a leaf whose outline is nearly circular."
orbiculation,The state or quality of being orbiculate; orbicularness. Dr. H. More.
orbit,"1. (Astron.)  The path described by a heavenly body in its periodical revolution around another body; as, the orbit of Jupiter, of the earth, of the moon. 2. An orb or ball. [Rare & Improper] Roll the lucid orbit of an eye. Young. 3. (Anat.)  The cavity or socket of the skull in which the eye and its appendages are situated. 4. (ZoÃ¶l.)  The skin which surrounds the eye of a bird."
orbital,"Of or pertaining to an orbit. ""Orbital revolution."" J. D. Forbes. Orbital index (Anat.), in the skull, the ratio of the vertical height to the transverse width of the orbit, which is taken as the standard, equal to 100."
orbitar,Orbital. [R.] Dunglison.
orbitary,"Situated around the orbit; as, the orbitary feathers of a bird."
orbitelae,"A division of spiders, including those that make geometrical webs, as the garden spider, or Epeira."
orbitolites,"A genus of living Foraminifera, forming broad, thin, circular disks, containing numerous small chambers."
orbitonasal,"Of or pertaining to the orbit and the nose; as, the orbitonasal, or ophthalmic, nerve."
orbitosphenoid,"Of or pertaining to the sphenoid bone and the orbit, or to the orbitosphenoid bone. -- n.  The orbitosphenoid bone, which is situated in the orbit on either side of the presphenoid. It generally forms a part of the sphenoid in the adult."
orbitosphenoidal,Of or pertaining to the orbitosphenoid bone; orbitosphenoid.
orbituary,Orbital. [R.]
orbitude,Orbation. [Obs.] Bp. Hall.
orbity,Orbation. [Obs.] Bp. Hall.
orbulina,A genus of minute living Foraminifera having a globular shell.
orby,"Orblike; having the course of an orb; revolving. [Obs.] ""Orby hours."" Chapman."
orc,The grampus. [Written also ork and orch.] Milton.
orcadian,Of or pertaining to the Orkney Islands.
orcein,"A reddish brown amorphous dyestuff,"
orchal,See Archil.
orchanet,"Same as Alkanet, 2. Ainsworth."
orchard,"1. A garden. [Obs.] 2. An inclosure containing fruit trees; also, the fruit trees, collectively; -- used especially of apples, peaches, pears, cherries, plums, or the like, less frequently of nutbearing trees and of sugar maple trees. Orchard grass (Bot.), a tall coarse grass (Dactylis glomerata), introduced into the United States from Europe. It grows usually in shady places, and is of value for forage and hay. -- Orchard house (Hort.), a glazed structure in which fruit trees are reared in pots. -- Orchard oriole (Zool.), a bright-colored American oriole (Icterus spurius), which frequents orchards. It is smaller and darker thah the Baltimore oriole."
